Variable valve lift	generalization	technology
Straw wine	generalization	wine
California State University	generalization	system
California State University	generalization	public university system
California State University	generalization	systems
jarabe	generalization	song forms
jarabe	generalization	pattern
Bowie	generalization	player
Chang Kong Cliff Road	generalization	road
Creamed eggs on toast	generalization	dish
giant coot	generalization	species
giant coot	generalization	member
giant coot	generalization	coot
union suit	generalization	type
Dorel Stoica	generalization	Romania
Time Warp Spitfire Mk V	generalization	homebuilt aircraft
Time Warp Spitfire Mk V	generalization	version
Acid-free paper	generalization	paper
Acid-free paper	generalization	lignin
Fortress of Solitude	generalization	place
Company	generalization	manufacturer
Sydney University Liberal Club	generalization	student association
Sydney University Liberal Club	generalization	affiliate
Sydney University Liberal Club	generalization	Prime Minister
Ltd	generalization	Government of Kerala undertaking
water well	generalization	excavation
Russia Aflame	generalization	documentary
Reactron	generalization	supervillain
VOCM	generalization	radio station
Lapsang souchong	generalization	black tea
Rakvere	generalization	town
Reservoir Dam	generalization	dam
Jat Mahasabha	generalization	organization
Bridgwater railway station	generalization	listed building
Passarelli	generalization	musician
Wagle Estate	generalization	industrial area
Kalibo	generalization	capital
Kalibo	generalization	Municipality
Kalibo	generalization	persons
Colonia Santa María la Ribera	generalization	colonia
Magnesium	generalization	essential element
Magnesium	generalization	essential mineral nutrient
earth house	generalization	architectural style
atom	generalization	unit
atom	generalization	carbon atoms
Vicente	generalization	municipality
Lupin	generalization	television series
hydraulic brake	generalization	arrangement
Copper Bull	generalization	sculpture
non-bank financial institution	generalization	financial institution
Gary Connery	generalization	skydiver
Tolzien	generalization	football player
Seattle Colleges District	generalization	group
Sprang	generalization	method
Kangra painting	generalization	art
Gibson ES-333	generalization	hollow body electric guitar
Gibson ES-333	generalization	baulk
forearm	generalization	section
Estonian euro coins	generalization	republic
Estonian euro coins	generalization	fifth
Junior Mint	generalization	episode
Research Institute	generalization	institution
München Moosach station	generalization	station
Ketoprak	generalization	dish
Katie Morgan	generalization	pornographic actress
Eston Nab	generalization	landmark
Eston Nab	generalization	promontory
Eston Nab	generalization	site
Juggernaut	generalization	episode
Marmosops	generalization	genus
Shangri-La	generalization	place
Ngapi	generalization	generic term
San Gabriel Dam	generalization	rock-fill dam
Blackberry Run	generalization	tributary
Charvel	generalization	brand
Wareswald	generalization	archaeological site
Alexandre Reza	generalization	jeweler
Asus Transformer Pad Infinity	generalization	tablet computer
pinisi	generalization	sailing ship
It	generalization	type
Orhan Kemal	generalization	pen name
Orhan Kemal	generalization	son
Khorúgv	generalization	banner
Politecnica Salesiana University	generalization	institution of higher education
American black bear	generalization	native
American black bear	generalization	species
Hibiscus	generalization	genus
Muhammad Yar Chishti	generalization	village
Baltic Sea anomaly	generalization	formation
Hair gel	generalization	hairstyling product
piccolo	generalization	flute
Santa Maria in Strada	generalization	church in
Derby Owners Club	generalization	arcade game
Derby Owners Club	generalization	player
Pajeon	generalization	variety
Pajeon	generalization	Korean dish
You	generalization	spin off
Beaumont	generalization	village
Grodno	generalization	city
Grodno	generalization	capital
Mumba Cave	generalization	archaeological site
Shinsa-dong	generalization	ward
College	generalization	constituent colleges
Atomic Battle Dragons	generalization	Jousting
Atomic Battle Dragons	generalization	remake
MeVisLab	generalization	application framework
MeVisLab	generalization	cross-platform
University	generalization	research university
University	generalization	university
Babka	generalization	yeast cake
Babka	generalization	yeast cake
Philippa Ruth Foot	generalization	discussion
Lee Seung-hyun	generalization	singer-songwriter
Akpeteshie	generalization	spirit
Phillips Exeter Academy Library	generalization	school library
Madagascar	generalization	island country
Madagascar	generalization	biodiversity hotspot
Fabrican	generalization	spray-on
Crittercam	generalization	package
Crittercam	generalization	tool
Sant Kabir Award	generalization	award
National Association of Railway Clubs	generalization	association
Julia Rosa Clark	generalization	teacher
Soulmates	generalization	episode
Rendlesham Forest incident	generalization	event
Victoria Cross for New Zealand	generalization	military decoration
John Robert Porter	generalization	businessman
Mardan	generalization	district
Mardan	generalization	headquarters
Mardan	generalization	main language
soundtrack	generalization	audio recording
building	generalization	Gothic Revival architecture
building	generalization	example
Flint	generalization	form
National Museum of Nepal	generalization	attraction
Agency	generalization	ghost town
Piešťany	generalization	town
Piešťany	generalization	spa town
Church	generalization	church in
American cheese	generalization	type
laboratory centrifuge	generalization	piece
Kevin Sydney	generalization	fictional character
future enlargement of the European Union	generalization	country
decomino	generalization	polyomino
decomino	generalization	order
Barry Hill Palmer	generalization	aeronautical engineer
police force	generalization	body
Descriptive psychology	generalization	conceptual framework
Descriptive psychology	generalization	discipline
Descriptive psychology	generalization	hallmark
Glasgow	generalization	vehicle manufacturer
Glasgow	generalization	subsidiary
Hagafen Cellars	generalization	winery
Bolognese Swordsmanship	generalization	tradition
temple block	generalization	percussion instrument
temple block	generalization	wood
)	generalization	village
)	generalization	rural area
Navigator	generalization	motorcycle
Brown Gelly	generalization	tor
Bonchester cheese	generalization	cheese
Convento di Montecasale	generalization	religious building
Record Herald	generalization	daily newspaper
Lover	generalization	Spanish film
Lover	generalization	drama
Away	generalization	revue
walkie-talkie	generalization	transceiver
Tabley House	generalization	stately home
Piombino Airfield	generalization	military airfield
Sherlock Holmes versus Arsène Lupin	generalization	adventure game
Party	generalization	affiliate
Ulverston	generalization	market town
Ulverston	generalization	Hoad Monument
Ulverston	generalization	home
Aurigan	generalization	alloy
Rachel Papers	generalization	novel
Princeton University Art Museum	generalization	gallery
John Reid , Baron Reid of Cardowan	generalization	politician
Alabama Museum of Natural History	generalization	history museum
Albany County	generalization	county
Albany County	generalization	Albany
Ambassador of Colombia to Indonesia	generalization	Ambassador Extraordinary and Plenipotentiary
Ambassador of Colombia to Indonesia	generalization	diplomatic representative
petate	generalization	bedroll
Thorpe	generalization	American architect
Head-Smashed-In Buffalo Jump	generalization	buffalo jump
Head-Smashed-In Buffalo Jump	generalization	World Heritage Site
Capul	generalization	municipality
Montgreenan	generalization	estate
bracera	generalization	sailing vessel
Solder	generalization	alloy
Astronomia nova	generalization	book
Intention tremor	generalization	disorder
Intention tremor	generalization	result
Anorthite	generalization	feldspar
Anorthite	generalization	endmember
Anorthite	generalization	mineral
Anorthite	generalization	O
Anorthite	generalization	series
Anorthite	generalization	endmember
sea anchor	generalization	device
Abbey of our Lady	generalization	abbey
Abbey of our Lady	generalization	tradition
Black-burnished ware	generalization	type
jute trade	generalization	Bangladesh
boundary marker	generalization	marker
Chivukula	generalization	entrepreneur
Goff Memorial	generalization	public artwork
BBQ	generalization	restaurant
borg	generalization	stronghold
High School	generalization	public high school
Nagorno-Karabakh	generalization	region
Tropicana Field	generalization	domed stadium
Tropicana Field	generalization	domed stadium
Tropicana Field	generalization	stadium
Lipniki	generalization	village
Lipniki	generalization	village
Secret World	generalization	animated television show
Museum	generalization	historic house museum
Museum	generalization	museum
